macId,testRunId,result,testExecutionId,failureReason,startTime,endTime,testCaseId,ftplink
00:1B:44:11:3A:B7,26,PASSED,111,PASSED,1675329939870,1675330005430,TC_042_LIVE_LTE_SS_STAB_turnOFF_WIF_WIFINW
00:1B:44:11:3A:B7,26,PASSED,111,PASSED,1675329939870,1675330005430,TC_042_LIVE_LTE_SS_STAB_turnOFF_WIF_WIFINW,Logs File Not Created. Check robot_results directory
00:1B:44:11:3A:B7,26,FAILED,111,USB device 2d0c8aa1  is offline,1675658092340,1675658093300,TC_211_LIVE_LTE_SS_STAB_FM_MOCALL_SMS
00:1B:44:11:3A:B7,26,FAILED,111,USB device 2d0c8aa1  is offline,1675658092340,1675658093300,TC_211_LIVE_LTE_SS_STAB_FM_MOCALL_SMS,Logs File Not Created. Check robot_results directory
00:1B:44:11:3A:B7,26,FAILED,111,USB device 2d0c8aa1  is offline,1675658152920,1675658154050,TC_211_LIVE_LTE_SS_STAB_FM_MOCALL_SMS
00:1B:44:11:3A:B7,26,FAILED,111,USB device 2d0c8aa1  is offline,1675658152920,1675658154050,TC_211_LIVE_LTE_SS_STAB_FM_MOCALL_SMS,Logs File Not Created. Check robot_results directory
00:1B:44:11:3A:B7,26,FAILED,111,USB device 2d0c8aa1  is offline,1675658225440,1675658225940,TC_211_LIVE_LTE_SS_STAB_FM_MOCALL_SMS
00:1B:44:11:3A:B7,26,FAILED,111,USB device 2d0c8aa1  is offline,1675658225440,1675658225940,TC_211_LIVE_LTE_SS_STAB_FM_MOCALL_SMS,Logs File Not Created. Check robot_results directory
00:1B:44:11:3A:B7,26,FAILED,111,USB device 92KAY01TTW  is offline,1675659573730,1675659573150,TC_028_LIVE_LTE_SS_STAB_TurnOFF_WIFI_YT
00:1B:44:11:3A:B7,26,FAILED,111,USB device 92KAY01TTW  is offline,1675659573730,1675659573150,TC_028_LIVE_LTE_SS_STAB_TurnOFF_WIFI_YT,Logs File Not Created. Check robot_results directory
00:1B:44:11:3A:B7,26,FAILED,111,USB device 92KAY01TTW  is offline,1675659603950,1675659603580,TC_028_LIVE_LTE_SS_STAB_TurnOFF_WIFI_YT
00:1B:44:11:3A:B7,26,FAILED,111,USB device 92KAY01TTW  is offline,1675659603950,1675659603580,TC_028_LIVE_LTE_SS_STAB_TurnOFF_WIFI_YT,Logs File Not Created. Check robot_results directory
00:1B:44:11:3A:B7,26,PASSED,111,PASSED,1675659701420,1675659752880,TC_028_LIVE_LTE_SS_STAB_TurnOFF_WIFI_YT
00:1B:44:11:3A:B7,26,PASSED,111,PASSED,1675659701420,1675659752880,TC_028_LIVE_LTE_SS_STAB_TurnOFF_WIFI_YT,Logs File Not Created. Check robot_results directory
00:1B:44:11:3A:B7,26,FAILED,111,"Two Devices are needed to execute the test case, 1 device(s) connected",1675660064250,1675660058750,TC_211_LIVE_LTE_SS_STAB_FM_MOCALL_SMS
00:1B:44:11:3A:B7,26,FAILED,111,"Two Devices are needed to execute the test case, 1 device(s) connected",1675660064250,1675660058750,TC_211_LIVE_LTE_SS_STAB_FM_MOCALL_SMS,Logs File Not Created. Check robot_results directory
00:1B:44:11:3A:B7,26,FAILED,111,ValueError: max() arg is an empty sequence,1675660505260,1675660530320,TC_211_LIVE_LTE_SS_STAB_FM_MOCALL_SMS
00:1B:44:11:3A:B7,26,FAILED,111,ValueError: max() arg is an empty sequence,1675660505260,1675660530320,TC_211_LIVE_LTE_SS_STAB_FM_MOCALL_SMS,Logs File Not Created. Check robot_results directory
00:1B:44:11:3A:B7,26,FAILED,111,ValueError: max() arg is an empty sequence,1675661245670,1675661265180,TC_211_LIVE_LTE_SS_STAB_FM_MOCALL_SMS
00:1B:44:11:3A:B7,26,FAILED,111,ValueError: max() arg is an empty sequence,1675661245670,1675661265180,TC_211_LIVE_LTE_SS_STAB_FM_MOCALL_SMS,Logs File Not Created. Check robot_results directory
00:1B:44:11:3A:B7,26,PASSED,111,PASSED,1675661417500,1675661442890,TC_071_LIVE_LTE_SS_STAB_APM_ON_OFF
00:1B:44:11:3A:B7,26,PASSED,111,PASSED,1675661417500,1675661442890,TC_071_LIVE_LTE_SS_STAB_APM_ON_OFF,Logs File Not Created. Check robot_results directory
00:1B:44:11:3A:B7,26,PASSED,111,PASSED,1675661518730,1675661552530,TC_071_LIVE_LTE_SS_STAB_APM_ON_OFF
00:1B:44:11:3A:B7,26,PASSED,111,PASSED,1675661518730,1675661552530,TC_071_LIVE_LTE_SS_STAB_APM_ON_OFF,Logs File Not Created. Check robot_results directory
00:1B:44:11:3A:B7,26,PASSED,111,PASSED,1675661777800,1675661817850,TC_071_LIVE_LTE_SS_STAB_APM_ON_OFF
00:1B:44:11:3A:B7,26,PASSED,111,PASSED,1675661777800,1675661817850,TC_071_LIVE_LTE_SS_STAB_APM_ON_OFF,Logs File Not Created. Check robot_results directory
00:1B:44:11:3A:B7,26,PASSED,111,PASSED,1675661915960,1675661948900,TC_071_LIVE_LTE_SS_STAB_APM_ON_OFF
00:1B:44:11:3A:B7,26,PASSED,111,PASSED,1675661915960,1675661948900,TC_071_LIVE_LTE_SS_STAB_APM_ON_OFF,Logs File Not Created. Check robot_results directory
